2021-05-18

 The results given by NN

macro.hprecision , macro.hrecall , macro.hf , micro.hprecision , micro.hrecall , micro.hf
0 , 0 , 0 , NA , 0 , NA
AU.prc.res , AU.prc.precision , AU.prc.recall , average.auprc , average.auprc.w , each.class.auc
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.246968850212596
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.197980485311715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.281718767961736
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.114073616738538
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0824241234775826
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0851844361818532
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.077385066433954
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.152671399643734
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.241968667463648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.241968667463648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.191499622275494
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0644964988455951
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0644964988455951
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.152671399643734
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193806155957295
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.237279610364319
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.185934566195517
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211252585339944
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211916911109409
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509

 The final results given by BN 

macro.hprecision , macro.hrecall , macro.hf , micro.hprecision , micro.hrecall , micro.hf
0 , 0 , 0 , NA , 0 , NA
AU.prc.res , AU.prc.precision , AU.prc.recall , average.auprc , average.auprc.w , each.class.auc
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.94930355293988
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.306965736747516
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.22721774763688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.346581569043706
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.418911829977386
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.346581569043706
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.648276348247416
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.346581569043706
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.355909703182316
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.355909703182316
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.346581569043706
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.971288447913224
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.648276348247416
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.648276348247416
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193264449964294
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.148444991770666
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.148444991770666
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.148444991770666
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.148444991770666
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.148444991770666
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.231619483893171
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.231619483893171
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.231619483893171
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.192856119850353
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.192856119850353
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.105268757134129
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.105268757134129
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193264449964294
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.105268757134129
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.160758966582777
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193264449964294
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.16129668566648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.077385066433954
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.077385066433954
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.16129668566648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.219106013128597
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.219106013128597
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.238945389717471
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.219106013128597
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.276814701448241
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193806155957295
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.354072554936421
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.354072554936421
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.354072554936421
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.131454152755607
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.054931386150404
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.493078432708755
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.493078432708755
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.493078432708755
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.109342813821797
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.938420443354056
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0688616454964141
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0688616454964141
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0688616454964141
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0688616454964141
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.269966780223285
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.197980485311715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.197980485311715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.197980485311715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.153422789567432
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.246968850212596
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.12500883635688
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.197980485311715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.226346717769407
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.281718767961736
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.164769401140609
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.114073616738538
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0824241234775826
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0851844361818532
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.077385066433954
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.133584307728715
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.152671399643734
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.241968667463648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.241968667463648
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.191499622275494
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0644964988455951
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.0644964988455951
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.152671399643734
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.193806155957295
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.237279610364319
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.185934566195517
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211252585339944
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211805701646449
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.110777693261427
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.211916911109409
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.215573201661453
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.279383424568191
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
0 , 0 , 0 , 0.392646200610206 , 0.664939990292219 , 0.310759905116509
